event_id,source_layer_idx,target_layer_idx,prefetch_expert_count,prefetch_resident_expert_count,issued_load_expert_count,prefetch_redundant_candidate_ratio,cache_load_size,prefetch_size
4621,23,24,4,4,0,1.0,56,4
4623,24,25,4,4,0,1.0,56,4
4625,25,26,4,4,0,1.0,56,4
4630,1,2,4,3,1,0.75,56,4
4632,2,3,4,4,0,1.0,56,4
4634,3,4,4,4,0,1.0,56,4
4636,4,5,4,4,0,1.0,56,4
4638,5,6,4,4,0,1.0,56,4
4640,6,7,4,4,0,1.0,56,4
4642,7,8,4,4,0,1.0,56,4
4644,8,9,4,4,0,1.0,56,4
4646,9,10,4,4,0,1.0,56,4
4648,10,11,4,4,0,1.0,56,4
4650,11,12,4,4,0,1.0,56,4
4652,12,13,4,4,0,1.0,56,4
4654,13,14,4,4,0,1.0,56,4
4656,14,15,4,4,0,1.0,56,4
4658,15,16,4,4,0,1.0,56,4
4660,16,17,4,4,0,1.0,56,4
4662,17,18,4,4,0,1.0,56,4
4664,18,19,4,4,0,1.0,56,4
4666,19,20,4,4,0,1.0,56,4
4668,20,21,4,4,0,1.0,56,4
4670,21,22,4,4,0,1.0,56,4
4672,22,23,4,4,0,1.0,56,4
4674,23,24,4,4,0,1.0,56,4
4676,24,25,4,4,0,1.0,56,4
4678,25,26,4,4,0,1.0,56,4
4681,1,2,4,4,0,1.0,56,4
4683,2,3,4,4,0,1.0,56,4
4685,3,4,4,4,0,1.0,56,4
4687,4,5,4,4,0,1.0,56,4
4689,5,6,4,4,0,1.0,56,4
4691,6,7,4,4,0,1.0,56,4
4693,7,8,4,4,0,1.0,56,4
4695,8,9,4,4,0,1.0,56,4
4697,9,10,4,4,0,1.0,56,4
4699,10,11,4,4,0,1.0,56,4
4701,11,12,4,4,0,1.0,56,4
4703,12,13,4,4,0,1.0,56,4
4705,13,14,4,4,0,1.0,56,4
